Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"21 Spring Dr, Newark, DE",https://www.zillow.com/homedetails/21-Spring-Dr-Newark-DE-19702/72916563_zpid/,04/19/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$174,900","1,825",21 Spring Dr,"Newark, DE 19702",19702,2.5,3,"1,825","4,356","4/19/2017Sold$174,900--Delcollo Salvatore, Paul Pantano3/4/2017Listing removed$174,900--3/2/2017Listed for sale$174,900+3.2%9/30/2016Listing removed$169,500--9/14/2016Price change$169,500-3.1%7/8/2016Price change$174,900-2.8%4/26/2016Listed for sale$179,900+127%6/28/2013Sold$79,265--Report issue with price history"
"263 Sloan Ct, Wilmington, DE",https://www.zillow.com/homedetails/263-Sloan-Ct-Wilmington-DE-19808/73017575_zpid/,04/17/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$238,000","1,925",263 Sloan Ct,"Wilmington, DE 19808",19808,2.5,3,"1,925","5,662","10/24/2018Listing removed$1,795--10/14/2018Price change$1,795-3%9/24/2018Listed for rent$1,850--4/17/2017Sold$238,000-4.8%Applebaum Nolte2/28/2017Listing removed$250,000--2/23/2017Listed for sale$250,000+13.1%12/23/2002Sold$221,000--Report issue with price history"
"111 Cypress Dr, Newark, DE",https://www.zillow.com/homedetails/111-Cypress-Dr-Newark-DE-19713/73039101_zpid/,03/10/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$165,000","1,250",111 Cypress Dr,"Newark, DE 19713",19713,1.5,2,"1,250","2,178","3/9/2017Sold$165,000--Robert Blackhurst, Mary Beth Adelman3/8/2017Listing removed$165,000--2/10/2017Listed for sale$165,000--2/1/2017Listing removed$1,395--5/25/2007Sold$218,000+45.4%6/26/2003Sold$149,900--Report issue with price history"
"213 Gladstone Way, Bear, DE",https://www.zillow.com/homedetails/213-Gladstone-Way-Bear-DE-19701/72913594_zpid/,03/09/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$192,500","1,400",213 Gladstone Way,"Bear, DE 19701",19701,2,2,"1,400","3,049","3/9/2017Sold$192,500-3.3%Daniel Marcantuno2/28/2017Listing removed$199,000--2/13/2017Pending sale$199,000--2/2/2017Listed for sale$199,000+23.7%4/28/2004Sold$160,900--Report issue with price history"
"320 Victoria Blvd, Newark, DE",https://www.zillow.com/homedetails/320-Victoria-Blvd-Newark-DE-19702/72914371_zpid/,03/03/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$152,500","1,800",320 Victoria Blvd,"Newark, DE 19702",19702,2.5,2,"1,800","1,742","3/3/2017Sold$152,500--Danielle Benson2/27/2017Listing removed$152,500--2/24/2017Pending sale$152,500--11/30/2016Price change$152,500-2.9%10/13/2016Listed for sale$157,000-12.7%11/2/2006Sold$179,900+19.9%5/3/2005Sold$150,000--Report issue with price history"
"233 Jasmine Ln, Newark, DE",https://www.zillow.com/homedetails/233-Jasmine-Ln-Newark-DE-19702/72886073_zpid/,03/01/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$187,500","1,450",233 Jasmine Ln,"Newark, DE 19702",19702,2,3,"1,450","2,178","3/1/2017Sold$187,500-1.3%Shelly Torbert12/28/2016Listing removed$189,900--11/18/2016Listed for sale$189,900+5.6%10/24/2013Listing removed$179,900--6/22/2013Listed for sale$179,900+12.5%3/31/2004Sold$159,900--Report issue with price history"
"233 Jasmine Ln, Newark, DE",https://www.zillow.com/homedetails/233-Jasmine-Ln-Newark-DE-19702/72886073_zpid/,03/01/2017,https://photos.zillowstatic.com/p_e/IS2jn5f2s20v5d0000000000.jpg,"$187,500","1,450",233 Jasmine Ln,"Newark, DE 19702",19702,2,3,"1,450","2,178","3/1/2017Sold$187,500-1.3%Shelly Torbert12/28/2016Listing removed$189,900--11/18/2016Listed for sale$189,900+5.6%10/24/2013Listing removed$179,900--6/22/2013Listed for sale$179,900+12.5%3/31/2004Sold$159,900--Report issue with price history"
"354 N Barrington Ct, Newark, DE",https://www.zillow.com/homedetails/354-N-Barrington-Ct-Newark-DE-19702/72884891_zpid/,02/28/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.610614,-75.779782&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=4ncS8_Wny6f9Ic5Sc4DGPVI6EXw=","$200,000","1,725",354 N Barrington Ct,"Newark, DE 19702",19702,2.5,3,"1,725","2,178","2/28/2017Sold$200,000-2.4%Brendin Knieriem1/19/2017Listing removed$205,000--1/9/2017Listed for sale$205,000+86.4%10/31/2016Sold$110,000-15.3%Amber Durand10/12/2016Listed for sale$129,900-5.7%1/6/2016Sold$137,800-29.3%12/31/2015Price change$194,900-8.5%11/24/2015Price change$212,900-5.3%11/10/2015Listed for sale$224,900+10.2%9/4/2008Sold$204,000-9.3%6/19/2008Listed for sale$225,000+52%6/28/2002Sold$148,000--Shelly TorbertReport issue with price history"
"7 Wisteria Dr, Newark, DE",https://www.zillow.com/homedetails/7-Wisteria-Dr-Newark-DE-19702/72886085_zpid/,02/28/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.600723,-75.764057&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=Se0quT7GJifGCgq7aP-GPIbWu20=","$195,000","1,250",7 Wisteria Dr,"Newark, DE 19702",19702,2.5,3,"1,250","2,178","2/28/2017Sold$195,000-4.8%Dave Watlington1/27/2017Listing removed$204,900--1/17/2017Listed for sale$204,900+20.5%8/2/2004Sold$170,000--Report issue with price history"
"1 Woodcrest Ct, Newark, DE",https://www.zillow.com/homedetails/1-Woodcrest-Ct-Newark-DE-19702/73042325_zpid/,02/28/2017,"https://maps.googleapis.com/maps/api/staticmap?center=39.649498,-75.686773&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=bMdbrqaJpHFriQflANGDpMpanb0=","$195,000","1,475",1 Woodcrest Ct,"Newark, DE 19702",19702,2.5,3,"1,475","6,098","2/28/2017Sold$195,000-1.3%Delcollo Salvatore1/17/2017Listing removed$197,500--12/13/2016Listed for sale$197,500-15.4%6/21/2007Sold$233,500+45.9%8/22/2003Sold$160,000--Report issue with price history"
"104 Clover Ct, Newark, DE",https://www.zillow.com/homedetails/104-Clover-Ct-Newark-DE-19711/73031820_zpid/,02/21/2017,https://photos.zillowstatic.com/p_e/IS2nayzwtxfs930000000000.jpg,"$136,000","1,250",104 Clover Ct,"Newark, DE 19711",19711,2,2,"1,250","2,178","2/21/2017Sold$136,000-9.3%Katina Geralis2/20/2017Listing removed$149,900--9/8/2016Price change$149,900-6.3%8/7/2016Price change$159,900-5.9%7/9/2016Listed for sale$169,900--8/14/2013Listing removed$1,225--8/1/2013Listed for rent$1,225--11/9/2009Sold$209,900--Report issue with price history"
"27 N Tribbit Ave, Bear, DE",https://www.zillow.com/homedetails/27-N-Tribbit-Ave-Bear-DE-19701/72918000_zpid/,02/20/2017,https://photos.zillowstatic.com/p_e/ISalaj1s77pkot1000000000.jpg,"$152,500","1,750",27 N Tribbit Ave,"Bear, DE 19701",19701,2.5,3,"1,750","2,178","2/20/2017Sold$152,500-1.5%Vid Lopez and Kathy Engel12/22/2016Listed for sale$154,850--11/4/2016Listing removed$154,850--10/25/2016Listed for sale$154,850-6.2%12/1/2014Listing removed$165,000--7/26/2014Listed for sale$165,000-26.7%9/25/2007Sold$225,000+27.5%6/14/2004Sold$176,500+42.7%12/12/2003Sold$123,700--Report issue with price history"
"80 Chambord Dr, Newark, DE",https://www.zillow.com/homedetails/80-Chambord-Dr-Newark-DE-19702/72885565_zpid/,02/17/2017,https://photos.zillowstatic.com/p_e/ISugk7y27wk0ps0000000000.jpg,"$189,900","1,675",80 Chambord Dr,"Newark, DE 19702",19702,3,3,"1,675","4,792","2/17/2017Sold$189,900--Jason and Nancy Morris2/1/2017Listing removed$189,900--1/17/2017Pending sale$189,900--12/28/2016Listed for sale$189,900--Report issue with price history"
"1102 Oakland Ct, Newark, DE",https://www.zillow.com/homedetails/1102-Oakland-Ct-Newark-DE-19711/73015662_zpid/,02/17/2017,https://photos.zillowstatic.com/p_e/IS66sf9uiz5s771000000000.jpg,"$207,000","1,850",1102 Oakland Ct,"Newark, DE 19711",19711,2.5,3,"1,850","2,613","6/4/2019Listing removed$1,750--5/13/2019Listed for rent$1,750+3.2%5/8/2018Listing removed$1,695--3/23/2018Listed for rent$1,695+2.7%4/12/2017Listing removed$1,650--2/17/2017Listed for rent$1,650--2/16/2017Sold$207,000-1.4%MaryBeth Tribbitt1/17/2017Listing removed$209,900--1/12/2017Listed for sale$209,900-12.2%12/6/2016Listing removed$239,000--11/22/2016Price change$239,000-2.4%7/13/2016Listed for sale$245,000-5.7%11/12/2015Listing removed$259,900--9/25/2015Price change$259,900-1.9%8/14/2015Price change$264,900-2.6%6/20/2015Listed for sale$272,000--Report issue with price history"
"528 Canary Dr, Newark, DE",https://www.zillow.com/homedetails/528-Canary-Dr-Newark-DE-19702/72922259_zpid/,02/09/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$105,000","1,800",528 Canary Dr,"Newark, DE 19702",19702,2,3,"1,800","2,178","1/7/2019Listing removed$1,425--12/28/2018Listed for rent$1,425+1.9%4/14/2017Listing removed$1,399--4/10/2017Price change$1,399+1.7%3/30/2017Listed for rent$1,375--2/9/2017Sold$105,000-12.4%Shelly Torbert1/9/2017Listing removed$119,900--11/22/2016Pending sale$119,900--10/24/2016Price change$119,900-14.3%9/13/2016Price change$139,900-6.7%7/22/2016Listed for sale$149,900--Report issue with price history"
"349 N Barrington Ct, Newark, DE",https://www.zillow.com/homedetails/349-N-Barrington-Ct-Newark-DE-19702/72885076_zpid/,01/31/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$190,000","1,675",349 N Barrington Ct,"Newark, DE 19702",19702,2.5,2,"1,675","2,178","1/31/2017Sold$190,000+0.1%Andrea Harrington, Kristen Slijepcevic1/26/2017Listing removed$189,900--1/4/2017Pending sale$189,900--11/4/2016Price change$189,900-2.6%10/11/2016Price change$194,900-2.5%9/8/2016Listed for sale$199,900+62.7%1/11/2001Sold$122,865--Report issue with price history"
"71 Alexis Dr, Newark, DE",https://www.zillow.com/homedetails/71-Alexis-Dr-Newark-DE-19702/73039823_zpid/,01/25/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$185,000","1,700",71 Alexis Dr,"Newark, DE 19702",19702,2.5,3,"1,700","2,178","1/25/2017Sold$185,000--6/20/2016Sold$185,000-2.6%Isha Shandilya5/6/2016Listing removed$189,900--4/26/2016Listed for sale$189,900--Report issue with price history"
"35 E Newtown Pl, Newark, DE",https://www.zillow.com/homedetails/35-E-Newtown-Pl-Newark-DE-19702/73043405_zpid/,days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$177,000","1,725",,,,,,,,
"205 Barrett Run Pl, Newark, DE",https://www.zillow.com/homedetails/205-Barrett-Run-Pl-Newark-DE-19702/73043372_zpid/,01/19/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$150,000","1,575",205 Barrett Run Pl,"Newark, DE 19702",19702,2.5,2,"1,575","1,742","5/3/2019Listing removed$1,325--4/5/2019Listed for rent$1,325+3.9%2/21/2017Listing removed$1,275--1/25/2017Listed for rent$1,275--1/13/2017Sold$150,000-6.2%Chris Black11/18/2016Listing removed$159,900--11/1/2016Price change$159,900-5.9%9/22/2016Price change$169,900-2.9%9/6/2016Price change$175,000-2.7%8/5/2016Price change$179,900-5.3%7/7/2016Price change$189,900-5%6/7/2016Listed for sale$199,900+24.2%4/11/2016Sold$160,900-26.7%11/9/2007Sold$219,500--Report issue with price history"
"242 Sloan Ct, Wilmington, DE",https://www.zillow.com/homedetails/242-Sloan-Ct-Wilmington-DE-19808/73017560_zpid/,days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$275,000","1,875",,,,,,,,
"25 Highland Way, Newark, DE",https://www.zillow.com/homedetails/25-Highland-Way-Newark-DE-19702/72914316_zpid/,01/13/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$165,000","1,475",25 Highland Way,"Newark, DE 19702",19702,2,3,"1,475","2,178","DateEventPrice$/sqftSource1/13/2017Sold$165,000--$112Public Record11/21/2016Listing removed$165,000--$112Patterson-Schwartz Real Estate11/8/2016Listed for sale$165,000--$112Patterson-Schwartz Real EstateReport issue with price history"
"52 W Kyla Marie Dr, Newark, DE",https://www.zillow.com/homedetails/52-W-Kyla-Marie-Dr-Newark-DE-19702/73039834_zpid/,12/28/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$183,000","1,550",52 W Kyla Marie Dr,"Newark, DE 19702",19702,2.5,3,"1,550","4,791","12/22/2016Sold$183,000-2.7%Andrea Lenzini11/30/2016Listing removed$187,999--11/8/2016Pending sale$187,999--10/12/2016Price change$187,9990%9/5/2016Price change$188,000-1.1%8/24/2016Price change$190,000-4%8/10/2016Price change$197,900-3.5%7/21/2016Listed for sale$205,000+35.9%6/3/2002Sold$150,900--Report issue with price history"
"168 Versailles Ct, Newark, DE",https://www.zillow.com/homedetails/168-Versailles-Ct-Newark-DE-19702/72885364_zpid/,12/22/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$180,000","1,650",168 Versailles Ct,"Newark, DE 19702",19702,2.5,3,"1,650","2,178","12/22/2016Sold$180,000-2.7%Dawn Wolf, Mark Adcock10/12/2016Listing removed$184,900--9/9/2016Price change$184,900-2.6%8/5/2016Price change$189,900-2.6%6/22/2016Listed for sale$194,900-9.3%6/29/2006Sold$215,000+27.3%Mark Adcock4/5/2004Sold$168,900+34%4/17/2001Sold$126,000--Report issue with price history"
"17 Deasy Dr, Newark, DE",https://www.zillow.com/homedetails/17-Deasy-Dr-Newark-DE-19702/72881734_zpid/,12/20/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$270,500","1,950",17 Deasy Dr,"Newark, DE 19702",19702,3.5,4,"1,950","6,534","DateEventPrice$/sqftSource12/20/2016Sold$270,500-3.2%$139Public Record10/22/2016Listing removed$279,500--$143Concord Realty Group9/5/2016Price change$279,500-1.9%$143Concord Realty Group6/16/2016Listed for sale$285,000+54.6%$146Concord Realty Group4/2/2002Sold$184,395--$95Public RecordReport issue with price history"
"305 N Barrington Ct, Newark, DE",https://www.zillow.com/homedetails/305-N-Barrington-Ct-Newark-DE-19702/72884772_zpid/,12/19/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$196,000","1,400",305 N Barrington Ct,"Newark, DE 19702",19702,2.5,3,"1,400","3,920","12/19/2016Sold$196,000--Kristen Rosaio11/21/2016Price change$196,000+0.5%11/2/2016Listed for sale$195,000-7.1%5/5/2009Sold$210,000-2.3%3/17/2009Listing removed$215,000--2/21/2009Price change$215,000-2.3%1/20/2009Price change$220,000-2.2%12/3/2008Listed for sale$225,000+50.1%9/4/2002Sold$149,900--Report issue with price history"
"11 Buttonwood Ct, Newark, DE",https://www.zillow.com/homedetails/11-Buttonwood-Ct-Newark-DE-19702/73041789_zpid/,12/19/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$275,000","1,700",11 Buttonwood Ct,"Newark, DE 19702",19702,3,3,"1,700","8,712","12/16/2016Sold$275,000+0%Joe Tortorella11/13/2016Pending sale$274,900--11/5/2016Listed for sale$274,900+10%5/23/2012Listing removed$250,000--11/10/2011Price change$250,000-1.9%10/18/2011Price change$254,900-1.9%9/20/2011Price change$259,900+2%9/8/2011Price change$254,900-1.9%8/3/2011Listed for sale$259,900-6.3%12/3/2007Sold$277,450--Report issue with price history"
"314 Goldsmith Ln, Newark, DE",https://www.zillow.com/homedetails/314-Goldsmith-Ln-Newark-DE-19702/73042466_zpid/,12/19/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$163,000","1,375",314 Goldsmith Ln,"Newark, DE 19702",19702,1.5,3,"1,375","2,178","12/15/2016Sold$163,000-4.1%Bert Green11/4/2016Listing removed$169,900--8/29/2016Price change$169,900-1.8%7/26/2016Price change$173,000-1.1%5/6/2016Price change$175,000-2.7%4/9/2016Price change$179,900-2.8%3/13/2016Listed for sale$185,000-5.1%6/1/2009Sold$195,000-2.3%Kimberlyn Allen4/17/2009Listed for sale$199,500+12.1%11/30/2004Sold$178,000--Kimberlyn AllenReport issue with price history"
"115 Thomas Ln, Newark, DE",https://www.zillow.com/homedetails/115-Thomas-Ln-Newark-DE-19711/73024159_zpid/,12/19/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$255,205","1,600",115 Thomas Ln,"Newark, DE 19711",19711,3,3,"1,600","2,178","12/19/2016Sold$255,205-1.1%Celeste Acevedo11/7/2016Listing removed$258,000--9/6/2016Price change$258,000-2.3%8/13/2016Price change$264,000-2.2%4/21/2016Listed for sale$269,900-10%8/18/2009Sold$299,900--Andy Mulrine7/12/2009Listed for sale$299,900+30.4%4/2/2004Sold$230,000--Andy MulrineReport issue with price history"
"6 Mabry Ct, Newark, DE",https://www.zillow.com/homedetails/6-Mabry-Ct-Newark-DE-19702/72882485_zpid/,12/19/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$329,900","1,950",6 Mabry Ct,"Newark, DE 19702",19702,4,4,"1,950","10,454","DateEventPrice$/sqftSource12/19/2016Sold$329,900-1.5%$169Public Record10/14/2016Listing removed$334,900--$172Berkshire Hathaway HomeServices Fox & Roach, REALTORS9/23/2016Listed for sale$334,900+1.5%$172BHHS Fox & Roach-Newark6/10/2016Listing removed$330,000--$169Redfin Corporation6/2/2016Price change$330,000-2.9%$169Redfin Corporation5/12/2016Listed for sale$340,000--$174Redfin CorporationReport issue with price history"
"527 Jacobsen Dr, Newark, DE",https://www.zillow.com/homedetails/527-Jacobsen-Dr-Newark-DE-19702/118667913_zpid/,12/16/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$248,000","2,000",527 Jacobsen Dr,"Newark, DE 19702",19702,3,3,"2,000",,"12/16/2016Sold$248,000-0.8%Morehart  Wetherby Realty Group11/6/2016Listing removed$249,900--8/28/2016Price change$249,900-2%6/17/2016Price change$254,900-1.9%4/28/2016Price change$259,900-1.1%4/18/2016Listed for sale$262,900+124.5%6/17/2011Sold$117,104--Report issue with price history"
"9 E Christina Pl, Newark, DE",https://www.zillow.com/homedetails/9-E-Christina-Pl-Newark-DE-19702/73043354_zpid/,12/15/2016,https://photos.zillowstatic.com/p_e/ISqd3lpwsyxemt1000000000.jpg,"$195,000","1,700",9 E Christina Pl,"Newark, DE 19702",19702,3,3,"1,700","1,742","12/15/2016Sold$195,000-2.5%Team Freebery, KC DiAmbrosio10/29/2016Listing removed$199,900--10/19/2016Price change$199,900-2.5%10/4/2016Listed for sale$205,000+7.9%5/10/2011Sold$190,000-4%4/14/2011Listing removed$197,900--2/5/2011Price change$197,900-1.5%9/18/2010Listed for sale$201,000-4.3%7/22/2005Sold$210,100--Report issue with price history"
"1 Finn Ct, Newark, DE",https://www.zillow.com/homedetails/1-Finn-Ct-Newark-DE-19702/72878235_zpid/,12/13/2016,https://photos.zillowstatic.com/p_e/IS5t13fsg1orkz.jpg,"$312,000","2,000",1 Finn Ct,"Newark, DE 19702",19702,3,3,"2,000",,"DateEventPrice$/sqftSource12/13/2016Sold$312,000--$156Public Record11/20/2016Listing removed$312,000--$156--9/9/2016Listed for sale$312,000+9.5%$156Owner1/18/2012Sold$285,000-12.3%$143Public Record9/2/2011Listed for sale$325,000--$163RE/MAX ASSOCIATESReport issue with price history"
"2 Charles Ct, Newark, DE",https://www.zillow.com/homedetails/2-Charles-Ct-Newark-DE-19702/73043833_zpid/,12/12/2016,"https://maps.googleapis.com/maps/api/streetview?location=39.637310,-75.683147&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=uBcxJOvmnbL2sasznfNwqCoppJY=","$146,000","1,975",2 Charles Ct,"Newark, DE 19702",19702,1,3,"1,975","4,356","DateEventPrice$/sqftSource12/12/2016Sold$146,000-5.8%$74Public Record11/21/2016Listing removed$155,000--$78Coldwell Banker Rowley, Realtors10/10/2016Listed for sale$155,000+11.5%$78Coldwell Banker Rowley, Realtors1/5/2011Sold$139,000--$70Public RecordReport issue with price history"
"625 Jacobsen Cir, Newark, DE",https://www.zillow.com/homedetails/625-Jacobsen-Cir-Newark-DE-19702/119383726_zpid/,12/09/2016,https://photos.zillowstatic.com/p_e/ISqh2v3n4es8iq1000000000.jpg,"$248,000","2,000",625 Jacobsen Cir,"Newark, DE 19702",19702,3,3,"2,000",,"12/9/2016Sold$248,000-0.6%Herma King, Team Freebery11/11/2016Price change$249,500-3.1%10/20/2016Price change$257,4900%10/13/2016Price change$257,4950%9/8/2016Price change$257,500-2.8%8/9/2016Listed for sale$265,000+3.9%2/5/2016Sold$255,000-1.9%Darlene Morton, Matt Fetick Team1/11/2016Listing removed$260,000--12/11/2015Listed for sale$260,000--Report issue with price history"
"10 Cutleaf Ct, Newark, DE",https://www.zillow.com/homedetails/10-Cutleaf-Ct-Newark-DE-19702/72886233_zpid/,11/30/2016,https://photos.zillowstatic.com/p_e/IS6mojer6y5wki0000000000.jpg,"$275,000","1,850",10 Cutleaf Ct,"Newark, DE 19702",19702,2,3,"1,850","8,276","11/30/2016Sold$275,000+1.9%Blair Helmick10/24/2016Listing removed$269,900--10/19/2016Listed for sale$269,900+8.8%11/10/2010Sold$248,000-8.1%9/26/2010Listing removed$269,900-3.6%6/10/2010Listed for sale$279,900--12/1/2006Sold$279,900--Report issue with price history"
"511 Laurel Ln, Newark, DE",https://www.zillow.com/homedetails/511-Laurel-Ln-Newark-DE-19702/72883267_zpid/,11/21/2016,https://photos.zillowstatic.com/p_e/ISijuf5w5rc4ie1000000000.jpg,"$285,000","1,825",511 Laurel Ln,"Newark, DE 19702",19702,2.5,3,"1,825","10,018","11/18/2016Sold$285,000+1.8%Andy Mulrine10/23/2016Listing removed$279,984--10/15/2016Listed for sale$279,984--Report issue with price history"
"29 Smalleys Cv, Newark, DE",https://www.zillow.com/homedetails/29-Smalleys-Cv-Newark-DE-19702/72912165_zpid/,11/08/2016,https://photos.zillowstatic.com/p_e/IS17vojc085t4tf.jpg,"$237,113","1,980",29 Smalleys Cv,"Newark, DE 19702",19702,3,4,"1,980",,"11/8/2016Sold$237,113+31.7%Ryan White8/5/2016Listing removed----6/16/2016Listed for sale----5/4/2016Listing removed----4/13/2016Listed for sale----2/29/2016Sold$180,000-39%8/2/2010Sold$294,900--6/17/2010Listing removed$294,900--4/14/2010Listed for sale$294,900--Report issue with price history"
"18 Blue Ridge Pl, Newark, DE",https://www.zillow.com/homedetails/18-Blue-Ridge-Pl-Newark-DE-19702/73043064_zpid/,11/04/2016,"https://maps.googleapis.com/maps/api/streetview?location=39.644038,-75.680975&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=xjSpPvJEbRYqe6McNDwJzlQovMQ=","$115,000","1,700",18 Blue Ridge Pl,"Newark, DE 19702",19702,1.5,3,"1,700","1,742","DateEventPrice$/sqftSource11/4/2016Sold$115,000-24.3%$68Public Record4/14/2004Sold$152,000--$89Public RecordReport issue with price history"
"101 Cypress Dr, Newark, DE",https://www.zillow.com/homedetails/101-Cypress-Dr-Newark-DE-19713/73039246_zpid/,11/01/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$278,500","1,850",101 Cypress Dr,"Newark, DE 19713",19713,4,4,"1,850","10,454","DateEventPrice$/sqftSource11/1/2016Sold$278,500-0.5%$151Public Record9/15/2016Listing removed$279,900--$151Tom Livizos Real Estate Company9/2/2016Listed for sale$279,900+24.4%$151Tom Livizos Real Estate Company4/29/2004Sold$225,000+141.3%$122Public Record12/10/2001Sold$93,250--$50Public RecordReport issue with price history"
"15 Versailles Ct, Newark, DE",https://www.zillow.com/homedetails/15-Versailles-Ct-Newark-DE-19702/72885705_zpid/,10/28/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$175,000","1,650",15 Versailles Ct,"Newark, DE 19702",19702,1.5,3,"1,650","2,178","10/28/2016Sold$175,000-2.2%John Edwards8/26/2016Listing removed$179,000--8/12/2016Listed for sale$179,000--Report issue with price history"
"70 Highland Cir, Newark, DE",https://www.zillow.com/homedetails/70-Highland-Cir-Newark-DE-19713/72900079_zpid/,10/25/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$180,000","1,825",70 Highland Cir,"Newark, DE 19713",19713,2.5,3,"1,825","2,178","DateEventPrice$/sqftSource10/25/2016Sold$180,000-10%$99Public Record8/31/2016Listing removed$199,900--$110Patterson-Schwartz Real Estate8/8/2016Price change$199,900-2.4%$110Patterson-Schwartz Real Estate8/2/2016Price change$204,900-2.4%$112Patterson-Schwartz Real Estate7/1/2016Price change$210,000-2.3%$115Patterson-Schwartz Real Estate6/13/2016Price change$215,000-2.2%$118Patterson-Schwartz Real Estate6/10/2016Listed for sale$219,900--$120Patterson-Schwartz Real EstateReport issue with price history"
"136 Creekmont Ct, Newark, DE",https://www.zillow.com/homedetails/136-Creekmont-Ct-Newark-DE-19702/73043118_zpid/,10/21/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$211,000","1,500",136 Creekmont Ct,"Newark, DE 19702",19702,3,3,"1,500","2,613","10/19/2016Sold$211,000-2.3%Saeed Shakhshir8/30/2016Listing removed$216,000--7/21/2016Listed for sale$216,000+1.9%7/14/2005Sold$212,000+32.6%1/30/2003Sold$159,910-82.5%11/2/2001Sold$915,000--Report issue with price history"
