Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"17 Winding Rd, Newark, DE",https://www.zillow.com/homedetails/17-Winding-Rd-Newark-DE-19702/73041094_zpid/,12/29/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$335,000","3,025",17 Winding Rd,"Newark, DE 19702",19702,3,4,"3,025","8,712","12/29/2016Sold$335,000-1.4%Laura Blenman11/7/2016Listing removed$339,900--9/27/2016Price change$339,900-2.9%9/5/2016Listed for sale$349,900--Report issue with price history"
"527 Jacobsen Dr, Newark, DE",https://www.zillow.com/homedetails/527-Jacobsen-Dr-Newark-DE-19702/118667913_zpid/,12/16/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$248,000","2,000",527 Jacobsen Dr,"Newark, DE 19702",19702,3,3,"2,000",,"12/16/2016Sold$248,000-0.8%Morehart  Wetherby Realty Group11/6/2016Listing removed$249,900--8/28/2016Price change$249,900-2%6/17/2016Price change$254,900-1.9%4/28/2016Price change$259,900-1.1%4/18/2016Listed for sale$262,900+124.5%6/17/2011Sold$117,104--Report issue with price history"
"1 Finn Ct, Newark, DE",https://www.zillow.com/homedetails/1-Finn-Ct-Newark-DE-19702/72878235_zpid/,12/13/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$312,000","2,000",1 Finn Ct,"Newark, DE 19702",19702,3,3,"2,000",,"DateEventPrice$/sqftSource12/13/2016Sold$312,000--$156Public Record11/20/2016Listing removed$312,000--$156--9/9/2016Listed for sale$312,000+9.5%$156Owner1/18/2012Sold$285,000-12.3%$143Public Record9/2/2011Listed for sale$325,000--$163RE/MAX ASSOCIATESReport issue with price history"
"1303 Bull Finch Ct, Newark, DE",https://www.zillow.com/homedetails/1303-Bull-Finch-Ct-Newark-DE-19702/72884224_zpid/,video iconVideo Walkthrough,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$215,000","2,075",1303 Bull Finch Ct,"Newark, DE 19702",19702,2,3,"2,075",,"12/5/2018Listing removed$255,250--11/17/2018Pending sale$255,250+4.2%11/1/2018Listed for sale$245,000+14%12/9/2016Sold$215,000-2.2%Ken Van Every, Moran Murray10/25/2016Listing removed$219,900--10/19/2016Listed for sale$219,900+98.6%6/4/2007Sold$110,700--Report issue with price history"
"625 Jacobsen Cir, Newark, DE",https://www.zillow.com/homedetails/625-Jacobsen-Cir-Newark-DE-19702/119383726_zpid/,12/09/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$248,000","2,000",625 Jacobsen Cir,"Newark, DE 19702",19702,3,3,"2,000",,"12/9/2016Sold$248,000-0.6%Herma King, Team Freebery11/11/2016Price change$249,500-3.1%10/20/2016Price change$257,4900%10/13/2016Price change$257,4950%9/8/2016Price change$257,500-2.8%8/9/2016Listed for sale$265,000+3.9%2/5/2016Sold$255,000-1.9%Darlene Morton, Matt Fetick Team1/11/2016Listing removed$260,000--12/11/2015Listed for sale$260,000--Report issue with price history"
"335 Latrobe Dr, Newark, DE",https://www.zillow.com/homedetails/335-Latrobe-Dr-Newark-DE-19702/113186588_zpid/,12/08/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$266,000","2,225",335 Latrobe Dr,"Newark, DE 19702",19702,2.5,3,"2,225","3,920","12/8/2016Sold$266,000-3.2%Isha Shandilya10/20/2016Listing removed$274,900--10/10/2016Listed for sale$274,900+118%12/9/2010Sold$126,115--Report issue with price history"
"1070 La Grange Pkwy, Newark, DE",https://www.zillow.com/homedetails/1070-La-Grange-Pkwy-Newark-DE-19702/102676036_zpid/,12/07/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$283,000","2,400",1070 La Grange Pkwy,"Newark, DE 19702",19702,2.5,3,"2,400","6,098","12/5/2016Sold$283,000-4.1%Raju Danthuluri, Jeri Sheats10/16/2016Listing removed$295,000--10/3/2016Listed for sale$295,000+123%7/2/2010Sold$132,303--Report issue with price history"
"505 Coriander Ct, Bear, DE",https://www.zillow.com/homedetails/505-Coriander-Ct-Bear-DE-19701/72916878_zpid/,12/07/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$384,000","4,050",505 Coriander Ct,"Bear, DE 19701",19701,3.5,4,"4,050",,"DateEventPrice$/sqftSource6/3/2019Listing removed$2,500/mo--$1Long & Foster - Greenville6/2/2019Price change$2,500/mo-7.4%$1Long & Foster - Greenville6/1/2019Listed for rent$2,700/mo+8%$1Long & Foster - Greenville8/1/2018Listing removed$2,500/mo--$1Long & Foster - Greenville6/11/2018Listed for rent$2,500/mo--$1Long & Foster - Greenville12/7/2016Sold$384,000-5.4%$95Public Record8/8/2008Sold$406,000+3%$100Public Record12/4/2006Sold$394,000--$97Public RecordReport issue with price history"
"8 Stirling Dr, Newark, DE",https://www.zillow.com/homedetails/8-Stirling-Dr-Newark-DE-19702/72880226_zpid/,12/06/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$356,900","3,193",8 Stirling Dr,"Newark, DE 19702",19702,3,4,"3,193","10,454","12/2/2016Sold$356,900-3.5%John and Mary Luca11/8/2016Listing removed$369,900--10/7/2016Price change$369,900-1.9%8/10/2016Price change$376,900-0.8%6/16/2016Pending sale$379,900--5/21/2016Listed for sale$379,900+59.9%12/19/2001Sold$237,658-81.7%5/15/2001Sold$1,300,000--Report issue with price history"
"67 Hidden Valley Dr, Newark, DE",https://www.zillow.com/homedetails/67-Hidden-Valley-Dr-Newark-DE-19711/72935351_zpid/,12/05/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$265,000","3,400",67 Hidden Valley Dr,"Newark, DE 19711",19711,3,4,"3,400",,"12/2/2016Sold$265,000-18.5%Team Endrich11/29/2016Listing removed$325,000--8/19/2016Pending sale$325,000--7/24/2016Price change$325,000-7.1%7/18/2016Listed for sale$350,000--3/24/2016Listing removed$350,000--2/22/2016Pending sale$350,000--11/3/2015Price change$350,000-6.7%6/22/2015Price change$375,000-3.8%5/21/2015Price change$389,900-2.5%4/17/2015Listed for sale$400,000--Report issue with price history"
"140 Canal Way, Newark, DE",https://www.zillow.com/homedetails/140-Canal-Way-Newark-DE-19702/72895744_zpid/,12/02/2016,https://photos.zillowstatic.com/p_e/ISi3ug1srzvgdn0000000000.jpg,"$463,000","3,150",140 Canal Way,"Newark, DE 19702",19702,3,4,"3,150",,"11/30/2016Sold$463,000-1.5%Rick Anibal10/24/2016Listing removed$469,900--9/29/2016Price change$469,900+0.2%9/29/2016Listed for sale$469,000+11.7%7/12/2012Sold$420,000-20%10/28/2008Listing removed$525,000--9/9/2008Listed for sale$525,000+30.3%1/19/2005Sold$403,057-42.9%2/14/2001Sold$706,132--Report issue with price history"
"91 Munro Rd, Newark, DE",https://www.zillow.com/homedetails/91-Munro-Rd-Newark-DE-19711/178756365_zpid/,12/02/2016,https://photos.zillowstatic.com/p_e/ISpdbnsexr3snf1000000000.jpg,"$384,952","2,350",91 Munro Rd,"Newark, DE 19711",19711,2.5,4,"2,350","8,276","11/29/2016Sold$384,952--Maggie Arnold, Katina GeralisReport issue with price history"
"26 Buttonwood Ct, Newark, DE",https://www.zillow.com/homedetails/26-Buttonwood-Ct-Newark-DE-19702/73044052_zpid/,12/01/2016,https://photos.zillowstatic.com/p_e/ISugsdco0j0bcf0000000000.jpg,"$202,650","2,400",26 Buttonwood Ct,"Newark, DE 19702",19702,2.5,4,"2,400",,"11/23/2016Sold$202,650+4.5%Joseph Berchock9/15/2016Listing removed$193,900--9/9/2016Listed for sale$193,900-58.4%9/8/2016Sold$465,749--Report issue with price history"
"4 Haywood Ct, Newark, DE",https://www.zillow.com/homedetails/4-Haywood-Ct-Newark-DE-19711/72935365_zpid/,12/01/2016,"https://maps.googleapis.com/maps/api/streetview?location=39.698252,-75.785189&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=_MtTrvWn_D4PfP8soxw_P7mv63M=","$387,500","3,050",4 Haywood Ct,"Newark, DE 19711",19711,2.5,4,"3,050",,"DateEventPrice$/sqftSource12/1/2016Sold$387,500-1.9%$127Public Record10/12/2016Listing removed$395,000--$130Patterson-Schwartz Real Estate9/20/2016Listed for sale$395,000--$130Patterson-Schwartz Real EstateReport issue with price history"
"4 Fall Brooke Rd, Newark, DE",https://www.zillow.com/homedetails/4-Fall-Brooke-Rd-Newark-DE-19711/72936335_zpid/,11/30/2016,"https://maps.googleapis.com/maps/api/streetview?location=39.692479,-75.736978&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=OqmEXIhBf1Zrx1IexLY2DEZkXTw=","$415,000","3,250",4 Fall Brooke Rd,"Newark, DE 19711",19711,3.5,3,"3,250","8,712","11/18/2016Sold$415,000-7.8%MaryBeth Tribbitt8/17/2016Listing removed$450,000--8/2/2016Listed for sale$450,000--Report issue with price history"
"522 S Twin Lakes Blvd, Newark, DE",https://www.zillow.com/homedetails/522-S-Twin-Lakes-Blvd-Newark-DE-19711/118667501_zpid/,11/29/2016,https://photos.zillowstatic.com/p_e/IS6uaiqnq55mia1000000000.jpg,"$284,000","2,125",522 S Twin Lakes Blvd,"Newark, DE 19711",19711,3,3,"2,125","2,613","12/15/2016Listing removed$1,800--11/29/2016Sold$284,000-2.7%Xiaoli Shang10/19/2016Listing removed$292,000--8/31/2016Listed for sale$292,000+2.8%11/9/2011Sold$284,000-27.2%Margaret Vavala1/18/2011Sold$390,000--Report issue with price history"
"54 Glencoe Dr, Newark, DE",https://www.zillow.com/homedetails/54-Glencoe-Dr-Newark-DE-19702/72882690_zpid/,11/28/2016,"https://maps.googleapis.com/maps/api/streetview?location=39.619183,-75.777003&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=Pxs8vVJSpyYEc0TDOSuecAYtxtE=","$345,000","2,700",54 Glencoe Dr,"Newark, DE 19702",19702,2.5,4,"2,700","8,276","11/22/2016Sold$345,000-1.4%Jack Carpenter, McKee Kubasko Group11/10/2016Listing removed$350,000--10/16/2016Listed for sale$350,000+8%5/17/2004Sold$323,993-75.1%5/15/2001Sold$1,300,000--Report issue with price history"
"637 Jacobsen Cir, Newark, DE",https://www.zillow.com/homedetails/637-Jacobsen-Cir-Newark-DE-19702/119383487_zpid/,11/28/2016,https://photos.zillowstatic.com/p_e/ISuc90q5gdyjqa1000000000.jpg,"$270,000","2,625",637 Jacobsen Cir,"Newark, DE 19702",19702,2.5,3,"2,625",,"3/22/2017Listing removed$1,850--2/16/2017Price change$1,850-2.6%2/15/2017Listed for rent$1,900--11/28/2016Sold$270,000-3.2%Chris Black11/5/2016Listing removed$278,900--9/21/2016Listed for sale$278,900+10.1%6/3/2013Sold$253,400--Report issue with price history"
"38 Ohio State Dr, Newark, DE",https://www.zillow.com/homedetails/38-Ohio-State-Dr-Newark-DE-19713/72899963_zpid/,11/22/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$378,000","3,500",38 Ohio State Dr,"Newark, DE 19713",19713,6,5,"3,500",,"11/18/2016Sold$378,000-1.8%David Smyth9/22/2016Listing removed$384,850--8/11/2016Listed for sale$384,850-3.8%7/10/2016Listing removed$399,850--5/9/2016Listed for sale$399,850--1/26/2016Listing removed$399,850--12/29/2015Listed for sale$399,850+3.9%9/22/2009Sold$385,000-3.8%Riggin Group Real Estate7/25/2009Listed for sale$400,000+8.1%8/26/2005Sold$370,000--Report issue with price history"
"1 Ashland Way, Newark, DE",https://www.zillow.com/homedetails/1-Ashland-Way-Newark-DE-19711/72935658_zpid/,11/21/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$390,000","3,475",1 Ashland Way,"Newark, DE 19711",19711,3,4,"3,475",,"11/21/2016Sold$390,000-1.3%8/25/2016Listing removed$394,999--8/10/2016Price change$394,999-1%7/1/2016Price change$398,999-0.3%5/31/2016Price change$399,999-2.4%4/23/2016Price change$409,900-2.4%4/7/2016Listed for sale$419,900+17.9%7/23/2012Sold$356,000-5.1%Andy Mulrine6/7/2012Listing removed$375,000--3/15/2012Price change$375,000-2.6%1/31/2012Price change$385,000-1.3%11/9/2011Listed for sale$389,900+36.5%9/3/2002Sold$285,720-50%11/13/2001Sold$572,000--Report issue with price history"
"128 E General Grey Ct, Newark, DE",https://www.zillow.com/homedetails/128-E-General-Grey-Ct-Newark-DE-19702/2097169921_zpid/,11/18/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$322,000","3,378",128 E General Grey Ct,"Newark, DE 19702",19702,3,3,"3,378","4,356","11/18/2016Sold$322,000-2.4%Raju Danthuluri9/10/2016Listed for sale$329,990--Report issue with price history"
"418 S Barrington Ct, Newark, DE",https://www.zillow.com/homedetails/418-S-Barrington-Ct-Newark-DE-19702/72885381_zpid/,11/18/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$275,000","2,075",418 S Barrington Ct,"Newark, DE 19702",19702,3,4,"2,075","9,148","11/15/2016Sold$275,000--Michelle Hunt10/31/2016Listing removed$275,000--9/26/2016Listed for sale$275,000--9/22/2016Listing removed$1,600--6/6/2013Listing removed$279,900--5/29/2013Price change$279,900-3.4%5/3/2013Listed for sale$289,900--10/12/2011Listing removed$289,900--9/9/2011Price change$289,900-1.7%7/17/2011Price change$294,900-1.7%6/4/2011Listed for sale$299,900--Report issue with price history"
"1013 White Birch Dr, Newark, DE",https://www.zillow.com/homedetails/1013-White-Birch-Dr-Newark-DE-19713/72900161_zpid/,11/17/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$260,000","3,500",1013 White Birch Dr,"Newark, DE 19713",19713,4,5,"3,500",,"4/2/2017Listing removed$2,500--1/5/2017Listing removed$2,500--11/14/2016Sold$260,000-10.3%Rhonda Shin, Dan Logan Group11/4/2016Listing removed$289,900--9/26/2016Price change$289,900-3.3%9/7/2016Price change$299,900-3.3%8/16/2016Price change$310,000-3.1%7/13/2016Price change$319,900-1.6%6/14/2016Listed for sale$325,000--Report issue with price history"
"202 Testaverde Rd, Newark, DE",https://www.zillow.com/homedetails/202-Testaverde-Rd-Newark-DE-19702/178731912_zpid/,11/16/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$418,911","2,825",202 Testaverde Rd,"Newark, DE 19702",19702,2.5,4,"2,825",,"11/16/2016Sold$418,911+3.4%6/30/2016Sold$405,000--Raju DanthuluriReport issue with price history"
"370 Mourning Dove Dr, Newark, DE",https://www.zillow.com/homedetails/370-Mourning-Dove-Dr-Newark-DE-19711/73018274_zpid/,11/15/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$428,000","2,400",370 Mourning Dove Dr,"Newark, DE 19711",19711,3,4,"2,400",,"11/15/2016Sold$428,000--Donna Marshall10/3/2016Sold$428,000--7/11/2016Listing removed$428,000--7/7/2016Price change$428,000-4.8%7/5/2016Price change$449,7500%6/29/2016Price change$449,8000%6/13/2016Price change$449,900-3.2%6/7/2016Price change$464,900-2.1%5/22/2016Listed for sale$475,000+3.3%9/1/2005Sold$460,000--Report issue with price history"
"803 Chesapeake Ct, Newark, DE",https://www.zillow.com/homedetails/803-Chesapeake-Ct-Newark-DE-19702/72895688_zpid/,11/08/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$425,000","2,850",803 Chesapeake Ct,"Newark, DE 19702",19702,3,4,"2,850",,"5/10/2017Listing removed$450,000--4/26/2017Listed for sale$450,000+5.9%11/8/2016Sold$425,000-5.6%Tim and Carolyn Carter, Katina Geralis7/21/2016Listed for sale$450,000+8.4%1/29/2015Sold$415,000-5.7%Danielle Benson1/10/2015Listing removed$439,900--1/10/2015Listed for sale$439,900-2.2%12/9/2014Listing removed$450,000+5.9%6/3/2013Sold$425,000-2.3%Sharon Immediato4/20/2013Listing removed$435,000--1/15/2013Price change$435,000-3.1%10/27/2012Listed for sale$449,000-2.2%7/23/2012Listing removed$459,000--5/24/2012Price change$459,000-2.1%5/6/2012Price change$469,000-1.2%4/5/2012Price change$474,900-1%2/4/2012Price change$479,900+7.8%3/11/2005Sold$445,000+39.8%3/7/2003Sold$318,365--Report issue with price history"
"528 W Hummock Ln, Newark, DE",https://www.zillow.com/homedetails/528-W-Hummock-Ln-Newark-DE-19702/73041294_zpid/,11/04/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$315,000","2,300",528 W Hummock Ln,"Newark, DE 19702",19702,2.5,4,"2,300","10,454","DateEventPrice$/sqftSource11/4/2016Sold$315,000--$137Public RecordReport issue with price history"
"143 Wren Way, Newark, DE",https://www.zillow.com/homedetails/143-Wren-Way-Newark-DE-19711/73018287_zpid/,11/01/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$395,000","2,975",143 Wren Way,"Newark, DE 19711",19711,2.5,4,"2,975",,"11/1/2016Sold$395,000-1.2%Delcollo Salvatore10/12/2016Listing removed$399,900--9/12/2016Pending sale$399,900--8/18/2016Price change$399,900-2.5%6/16/2016Price change$410,000-4.6%6/6/2016Listed for sale$429,900--Report issue with price history"
"608 N General Knyphausen Ct, Newark, DE",https://www.zillow.com/homedetails/608-N-General-Knyphausen-Ct-Newark-DE-19702/178724109_zpid/,11/01/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$305,400","2,200",608 N General Knyphausen Ct,"Newark, DE 19702",19702,2.5,3,"2,200","6,534","DateEventPrice$/sqftSource11/1/2016Sold$305,400--$139Public RecordReport issue with price history"
"421 Pierce Run, Newark, DE",https://www.zillow.com/homedetails/421-Pierce-Run-Newark-DE-19702/119384096_zpid/,10/31/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$240,000","2,025",421 Pierce Run,"Newark, DE 19702",19702,3,3,"2,025","2,614","10/26/2016Sold$240,000-0.8%Herman W Ross Jr10/3/2016Listing removed$242,000--9/16/2016Price change$242,000-2.8%8/25/2016Price change$249,000-6.9%8/23/2016Listed for sale$267,500+0.9%9/2/2015Listing removed$265,000--8/10/2015Listed for sale$265,000+21.9%7/16/2013Sold$217,395+44.9%4/5/2013Sold$150,000--Report issue with price history"
"258 Sloan Ct, Wilmington, DE",https://www.zillow.com/homedetails/258-Sloan-Ct-Wilmington-DE-19808/73017568_zpid/,10/31/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$285,000","2,100",258 Sloan Ct,"Wilmington, DE 19808",19808,2.5,2,"2,100","3,049","10/28/2016Sold$285,000+15.4%Kate Bianchino12/7/2012Sold$247,000-1.2%10/7/2012Listing removed$249,900--10/3/2012Listed for sale$249,900--Report issue with price history"
"114 Elma Dr, Newark, DE",https://www.zillow.com/homedetails/114-Elma-Dr-Newark-DE-19711/73030605_zpid/,10/28/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$354,900","2,825",114 Elma Dr,"Newark, DE 19711",19711,3.5,5,"2,825",,"10/27/2016Sold$354,900--Cammy Jamison9/13/2016Listing removed$354,900--9/8/2016Price change$354,900-4.1%8/10/2016Price change$369,900-2.6%6/23/2016Price change$379,900-2.6%5/31/2016Price change$389,900-2.5%4/5/2016Price change$399,900-2.4%3/23/2016Listed for sale$409,900--Report issue with price history"
"4 Glen Avon Dr, Newark, DE",https://www.zillow.com/homedetails/4-Glen-Avon-Dr-Newark-DE-19702/72880304_zpid/,10/26/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$340,000","2,450",4 Glen Avon Dr,"Newark, DE 19702",19702,2.5,4,"2,450","8,276","10/21/2016Sold$340,000-2.8%8/31/2016Listing removed$349,900--7/16/2016Listed for sale$349,900+2.9%12/30/2015Sold$340,000+1.5%Robin Thomas11/18/2015Listing removed$334,900--11/3/2015Price change$334,900-1.5%10/16/2015Price change$340,000-1.4%9/5/2015Price change$345,000-1.1%8/12/2015Listed for sale$349,000+16.2%11/24/2003Sold$300,380--Report issue with price history"
"35 Abbey Rd, Newark, DE",https://www.zillow.com/homedetails/35-Abbey-Rd-Newark-DE-19702/73040752_zpid/,10/21/2016,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$352,500","3,200",35 Abbey Rd,"Newark, DE 19702",19702,3,4,"3,200","10,454","DateEventPrice$/sqftSource10/21/2016Sold$352,500+13.2%$110Public Record9/28/2001Sold$311,445--$97Public RecordReport issue with price history"
"108 E General Grey Ct, Newark, DE",https://www.zillow.com/homedetails/108-E-General-Grey-Ct-Newark-DE-19702/178724192_zpid/,10/19/2016,"https://maps.googleapis.com/maps/api/staticmap?center=39.605024,-75.761324&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=EdzvmpjZQv7_0BfbY6d__n19i14=","$315,755","2,125",108 E General Grey Ct,"Newark, DE 19702",19702,2.5,3,"2,125","4,356","DateEventPrice$/sqftSource10/19/2016Sold$315,755-55.9%$149Public Record1/23/2014Sold$715,210--$337Public RecordReport issue with price history"
"112 E General Grey Ct, Newark, DE",https://www.zillow.com/homedetails/112-E-General-Grey-Ct-Newark-DE-19702/178724190_zpid/,10/19/2016,"https://maps.googleapis.com/maps/api/staticmap?center=39.604978,-75.761075&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=sAMaKipDVnWtdzRpGKbXc7aB7QQ=","$365,740","3,300",112 E General Grey Ct,"Newark, DE 19702",19702,3.5,3,"3,300","4,356","DateEventPrice$/sqftSource10/19/2016Sold$365,740-48.9%$111Public Record1/23/2014Sold$715,210--$217Public RecordReport issue with price history"
"5 Glencoe Dr, Newark, DE",https://www.zillow.com/homedetails/5-Glencoe-Dr-Newark-DE-19702/72880370_zpid/,10/14/2016,"https://maps.googleapis.com/maps/api/streetview?location=39.621488,-75.779432&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=lsgx2dLE-nFhjuVN6FDmO4u2NCU=","$344,900","2,500",5 Glencoe Dr,"Newark, DE 19702",19702,3,4,"2,500","7,841","10/14/2016Sold$344,900--Jason and Nancy Morris, Max Rodriguez8/29/2016Listing removed$344,900--7/19/2016Price change$344,900-1.4%6/25/2016Listed for sale$349,900--5/1/2014Listing removed$1,875--4/17/2014Listed for rent$1,875--7/1/2002Sold$266,000+0.4%1/3/2002Sold$265,000--Report issue with price history"
"450 Welsh Hill Rd, Newark, DE",https://www.zillow.com/homedetails/450-Welsh-Hill-Rd-Newark-DE-19702/178717603_zpid/,10/13/2016,"https://maps.googleapis.com/maps/api/staticmap?center=39.638959,-75.771053&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=r8hahaPsDt1IXrHUWjDgSf9eP5U=","$415,000","3,600",450 Welsh Hill Rd,"Newark, DE 19702",19702,3,4,"3,600","10,018","DateEventPrice$/sqftSource10/13/2016Sold$415,000-2.2%$115Public Record12/18/2013Sold$424,365--$118Public RecordReport issue with price history"
"102 E General Grey Ct, Newark, DE",https://www.zillow.com/homedetails/102-E-General-Grey-Ct-Newark-DE-19702/178724195_zpid/,10/12/2016,https://photos.zillowstatic.com/p_e/ISq5lp2hqy9ex20000000000.jpg,"$355,330","3,300",102 E General Grey Ct,"Newark, DE 19702",19702,3.5,3,"3,300","5,227","10/11/2016Sold$355,330-50.3%Ed Lavender, Erik Hoferer1/23/2014Sold$715,210--Report issue with price history"
"196 Haut Brion Ave, Newark, DE",https://www.zillow.com/homedetails/196-Haut-Brion-Ave-Newark-DE-19702/72888376_zpid/,10/11/2016,https://photos.zillowstatic.com/p_e/IS529qxrovpj8h0000000000.jpg,"$346,000","2,825",196 Haut Brion Ave,"Newark, DE 19702",19702,3.5,4,"2,825","8,712","DateEventPrice$/sqftSource10/11/2016Sold$346,000+1.8%$122Public Record9/13/2016Listing removed$340,000--$120Keller Williams Real Estate-West Chester8/23/2016Back on market$340,000--$120Keller Williams Real Estate-West Chester8/22/2016Pending sale$340,000--$120Keller Williams - Brandywine Valley8/11/2016Price change$340,000-2.9%$120Keller Williams - Brandywine Valley7/1/2016Price change$350,000-1.4%$124Keller Williams Real Estate-West Chester5/9/2016Listed for sale$354,900--$126Long and Foster Real Estate3/29/2016Listing removed$354,900--$126Long and Foster Real Estate3/17/2016Price change$354,900-2.7%$126Long and Foster Real Estate12/19/2015Price change$364,900-1.4%$129Long and Foster Real Estate12/16/2015Price change$369,900-4.9%$131Long and Foster Real Estate11/28/2015Price change$389,000-2.7%$138Long and Foster Real Estate8/28/2015Price change$399,900-3.1%$142Long and Foster Real Estate7/20/2015Listed for sale$412,900-11.2%$146Long and Foster Real Estate3/26/2008Listing removed$465,000--$165Number1Expert3/9/2008Listed for sale$465,000-5.1%$165Number1Expert1/18/2008Listing removed$490,000--$173Number1Expert11/13/2007Listed for sale$490,000+48.1%$173Number1Expert8/23/2005Sold$330,885--$117Public RecordReport issue with price history"
"4 Ancroft Ct, Newark, DE",https://www.zillow.com/homedetails/4-Ancroft-Ct-Newark-DE-19702/72880205_zpid/,10/11/2016,"https://maps.googleapis.com/maps/api/streetview?location=39.622851,-75.780309&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=RFB65N02oiD9uzwUHNRSxwDT9Ck=","$367,400","2,525",4 Ancroft Ct,"Newark, DE 19702",19702,3,4,"2,525",,"DateEventPrice$/sqftSource10/11/2016Sold$367,400-0.4%$146Public Record8/23/2016Listing removed$369,000--$146Patterson-Schwartz Real Estate8/19/2016Listed for sale$369,000-12.1%$146Patterson-Schwartz Real Estate2/3/2006Sold$419,900--$166Public RecordReport issue with price history"
